Employee_ID,Name,Dept,Role,Age,MonthlySalary,Attrition_Prob,Risk,Engagement,PerformanceRating,Skill_Gap,Primary_Gap,Recommendation
259,Jeffery Lopez 159,Sales,Business Development,21,182641,0.0018,LOW,88.8,4,Salesforce,Salesforce,Learn Salesforce: Mastering Salesforce
260,Avani Bhat 160,Support,Support Engineer,55,134855,0.0,LOW,77.1,4,"Splunk, Technical Troubleshooting",Splunk,Learn Splunk: Mastering Splunk
261,Jeffery Lopez 161,IT,Developer,28,61783,0.0,LOW,74.0,3,"JavaScript / TypeScript, Node.js",JavaScript / TypeScript,Learn JavaScript / TypeScript: Mastering JavaScript / TypeScript
262,Norman Lane 162,Marketing,SEO Specialist,27,156701,0.0,LOW,53.8,4,"SEMrush, Technical SEO",SEMrush,Learn SEMrush: Mastering SEMrush
263,Meera Das 163,Finance,Accountant,31,113047,0.0,LOW,64.4,4,"General Ledger, Tax Compliance",General Ledger,Learn General Ledger: Mastering General Ledger
264,Jasmine Gonzalez 164,Finance,Financial Analyst,59,44471,0.0001,LOW,68.6,3,"SQL, Tableau",SQL,Learn SQL: Advanced SQL & Modern Data Warehousing
265,Sara Khan 165,IT,Developer,24,145771,0.0,LOW,61.8,3,"Full-Stack Development, Git Version Control",Full-Stack Development,Learn Full-Stack Development: Mastering Full-Stack Development
266,Peter Mckee 166,Finance,Accountant,45,41163,0.0204,LOW,75.0,5,QuickBooks,QuickBooks,Learn QuickBooks: Mastering QuickBooks
267,Manish Badami 167,HR,Employee Relations,32,97071,0.0001,LOW,94.9,3,"ServiceNow HR, Workplace Policy",ServiceNow HR,Learn ServiceNow HR: Mastering ServiceNow HR
268,Manish Badami 168,IT,Software Engineer,46,51065,0.0001,LOW,90.2,3,"AWS, CI/CD, Docker, System Design",AWS,Learn AWS: AWS Certified Solutions Architect & Cloud Engineering
269,Meera Das 169,HR,Employee Relations,58,157323,0.0,LOW,74.9,3,"Employee Wellbeing, Workplace Policy",Employee Wellbeing,Learn Employee Wellbeing: Mastering Employee Wellbeing
270,Brenda Bauer 170,HR,Employee Relations,32,152969,0.0,LOW,81.4,3,"Excel, Workplace Policy",Excel,Learn Excel: Mastering Excel
271,Peter Mckee 171,IT,Tester,57,118456,0.0,LOW,63.3,3,"Bug Tracking, Jira, Test Automation",Bug Tracking,Learn Bug Tracking: Mastering Bug Tracking
272,Devansh Banerjee 172,Marketing,Content Lead,44,54154,0.0024,LOW,89.6,3,"Brand Storytelling, Figma",Brand Storytelling,Learn Brand Storytelling: Mastering Brand Storytelling
273,Navya Chopra 173,HR,Employee Relations,36,140703,0.0,LOW,53.3,3,"Excel, ServiceNow HR",Excel,Learn Excel: Mastering Excel
274,Peter Mckee 174,HR,HR Executive,33,55229,0.1428,LOW,83.0,3,"Excel, HR Operations",Excel,Learn Excel: Mastering Excel
275,Sara Snyder 175,IT,Developer,45,87587,0.0081,LOW,77.9,4,"JavaScript / TypeScript, PostgreSQL",JavaScript / TypeScript,Learn JavaScript / TypeScript: Mastering JavaScript / TypeScript
276,Jasmine Gonzalez 176,IT,Cybersecurity Specialist,24,84713,0.0,LOW,62.9,5,"Network Security, Nmap",Network Security,Learn Network Security: Mastering Network Security
277,Sara Snyder 177,Finance,Auditor,31,56101,0.6787,MEDIUM,69.5,3,"Excel, Internal Audit",Excel,Learn Excel: Mastering Excel
278,Joel Fuller 178,Sales,Account Manager,52,75391,0.0003,LOW,58.4,4,"Contract Renewal, Zendesk",Contract Renewal,Learn Contract Renewal: Mastering Contract Renewal
279,Peter Mckee 179,Finance,Auditor,27,107723,0.0007,LOW,58.9,4,"Excel, Financial Controls",Excel,Learn Excel: Mastering Excel
280,Connie Bailey 180,IT,Cybersecurity Specialist,31,135264,0.0,LOW,52.9,3,"Network Security, Vulnerability Assessment, Wireshark",Network Security,Learn Network Security: Mastering Network Security
281,Megan Williams 181,IT,Cybersecurity Specialist,48,72921,0.0003,LOW,81.2,4,"Incident Response, Vulnerability Assessment, Wireshark",Incident Response,Learn Incident Response: Mastering Incident Response
282,Rohan Pillai 182,IT,Data Analyst,43,63460,0.9969,HIGH,86.5,2,"Exploratory Data Analysis, PowerBI, SQL",Exploratory Data Analysis,Learn Exploratory Data Analysis: Mastering Exploratory Data Analysis
283,Avani Bhat 183,HR,Employee Relations,43,126725,0.0004,LOW,46.1,3,"Conflict Resolution, ServiceNow HR",Conflict Resolution,Learn Conflict Resolution: Workplace Conflict Resolution & Empathy-Driven Leadership
284,Pari Joshi 184,Finance,Auditor,48,93445,0.0042,LOW,94.1,3,"Excel, Financial Controls, SAP",Excel,Learn Excel: Mastering Excel
285,Devansh Banerjee 185,IT,Data Analyst,46,117208,0.0664,LOW,71.9,3,"Business Reporting, Excel, PowerBI, Statistical Analysis",Business Reporting,Learn Business Reporting: Mastering Business Reporting
286,Arjun Rao 186,Sales,Account Manager,45,141283,0.0007,LOW,75.5,3,"Client Relationship Management, Contract Renewal, Gainsight",Client Relationship Management,Learn Client Relationship Management: Mastering Client Relationship Management
287,Peggy Mann 187,IT,Tester,49,120779,0.0,LOW,54.3,4,"Manual Testing, Postman, Test Automation",Manual Testing,Learn Manual Testing: Mastering Manual Testing
288,Norman Lane 188,Sales,Business Development,39,38060,0.0001,LOW,87.8,2,"Deal Closing, Salesforce",Deal Closing,Learn Deal Closing: Mastering Deal Closing
289,Anna Dominguez 189,IT,Developer,53,160806,0.0,LOW,74.4,5,"API Integration, JavaScript / TypeScript, Node.js",API Integration,Learn API Integration: Mastering API Integration
290,Kabir Mehta 190,Sales,Sales Executive,56,48731,0.9998,HIGH,85.7,3,"Lead Generation, Salesforce",Lead Generation,Learn Lead Generation: Mastering Lead Generation
291,Taylor Morris 191,Sales,Account Manager,34,112830,0.118,LOW,86.7,4,"Contract Renewal, Gainsight",Contract Renewal,Learn Contract Renewal: Mastering Contract Renewal
292,Navya Chopra 192,Finance,Accountant,34,150871,0.0,LOW,88.0,3,"Financial Accounting, Tax Compliance",Financial Accounting,Learn Financial Accounting: Mastering Financial Accounting
293,Ishaan Malhotra 193,HR,HR Manager,55,55719,0.0,LOW,64.2,3,"Excel, Talent Acquisition",Excel,Learn Excel: Mastering Excel
294,Devansh Banerjee 194,Sales,Sales Executive,50,84116,0.0,LOW,69.5,3,"B2B Sales, Lead Generation",B2B Sales,Learn B2B Sales: Mastering B2B Sales
295,Avani Bhat 195,IT,Tester,48,61325,0.0077,LOW,64.7,3,"Bug Tracking, Manual Testing, Test Automation",Bug Tracking,Learn Bug Tracking: Mastering Bug Tracking
296,Peter Mckee 196,Sales,Sales Executive,37,49551,0.0,LOW,82.7,2,"Client Relationship Management, LinkedIn Sales Navigator, Negotiation",Client Relationship Management,Learn Client Relationship Management: Mastering Client Relationship Management
297,Christopher Benson 197,HR,HR Manager,23,128287,0.0001,LOW,76.0,3,"HR Compliance, Performance Management",HR Compliance,Learn HR Compliance: Mastering HR Compliance
298,Kabir Mehta 198,HR,HR Manager,36,59278,0.9439,HIGH,84.8,2,"BambooHR, Performance Management, Workday",BambooHR,Learn BambooHR: Mastering BambooHR
299,Steven Barnett 199,Finance,Financial Analyst,50,50141,0.9727,HIGH,85.4,3,"Budgeting & Forecasting, Tableau, Variance Analysis",Budgeting & Forecasting,Learn Budgeting & Forecasting: Mastering Budgeting & Forecasting
300,Christopher Benson 200,IT,Cybersecurity Specialist,49,102913,0.1109,LOW,51.3,5,"Nmap, Threat Modeling",Nmap,Learn Nmap: Mastering Nmap
301,Ashley Marsh 201,IT,Data Analyst,35,68615,0.9998,HIGH,88.2,1,"Business Reporting, Excel, Exploratory Data Analysis, Python, SQL",Business Reporting,Learn Business Reporting: Mastering Business Reporting
302,Steven Barnett 202,HR,Recruitment Specialist,45,157058,0.0,LOW,83.4,3,"Lever, Salary Benchmarking",Lever,Learn Lever: Mastering Lever
303,Steven Barnett 203,Finance,Accountant,58,147684,0.0,LOW,67.6,4,"Excel, Tax Compliance",Excel,Learn Excel: Mastering Excel
304,Norman Lane 204,IT,Data Analyst,58,62452,0.0133,LOW,76.2,3,"PowerBI, Statistical Analysis",PowerBI,Learn PowerBI: PowerBI & Tableau Executive Dashboards
305,Nicole Roberts 205,Sales,Sales Executive,43,85391,0.0,LOW,70.5,3,"B2B Sales, HubSpot",B2B Sales,Learn B2B Sales: Mastering B2B Sales
306,Ishaan Malhotra 206,IT,Tester,45,155288,0.0,LOW,79.4,3,"Manual Testing, Selenium",Manual Testing,Learn Manual Testing: Mastering Manual Testing
307,Devansh Banerjee 207,Finance,Auditor,27,148535,0.0,LOW,67.5,3,"Risk Assessment, SAP",Risk Assessment,Learn Risk Assessment: Mastering Risk Assessment
308,Ayaan Saxena 208,Finance,Accountant,42,177770,0.0,LOW,77.7,2,"Excel, Tax Compliance",Excel,Learn Excel: Mastering Excel
309,Steven Barnett 209,IT,Software Engineer,37,121711,0.1397,LOW,72.8,3,"Docker, Python",Docker,Learn Docker: Docker & Kubernetes for Cloud Native DevOps
310,Norman Lane 210,IT,Cybersecurity Specialist,38,112850,0.0,LOW,66.8,3,"SIEM Tools, Splunk",SIEM Tools,Learn SIEM Tools: Mastering SIEM Tools
311,Rohan Pillai 211,IT,Developer,30,144733,0.0,LOW,74.3,4,"API Integration, JavaScript / TypeScript, React",API Integration,Learn API Integration: Mastering API Integration
312,Myra Nair 212,Marketing,Content Lead,30,37365,0.0657,LOW,100.0,4,"Adobe Creative Cloud, Figma",Adobe Creative Cloud,Learn Adobe Creative Cloud: Mastering Adobe Creative Cloud
313,Peggy Mann 213,Sales,Business Development,27,132662,0.0,LOW,63.8,4,Market Expansion,Market Expansion,Learn Market Expansion: Mastering Market Expansion
314,Aarav Sharma 214,Sales,Business Development,58,78372,0.2175,LOW,69.0,3,"Deal Closing, Partnership Management",Deal Closing,Learn Deal Closing: Mastering Deal Closing
315,Saanvi Iyer 215,IT,Software Engineer,47,79134,0.7437,HIGH,64.0,3,"AWS, Docker, REST APIs",AWS,Learn AWS: AWS Certified Solutions Architect & Cloud Engineering
316,Riya Mishra 216,IT,Cybersecurity Specialist,53,72823,0.0333,LOW,65.2,3,"Network Security, SIEM Tools, Splunk, Vulnerability Assessment",Network Security,Learn Network Security: Mastering Network Security
317,Aditya Kumar 217,Sales,Business Development,21,106158,0.0005,LOW,81.8,3,"Deal Closing, Partnership Management",Deal Closing,Learn Deal Closing: Mastering Deal Closing
318,Peggy Mann 218,Marketing,Content Lead,54,131076,0.0,LOW,80.6,3,"Brand Storytelling, Content Production",Brand Storytelling,Learn Brand Storytelling: Mastering Brand Storytelling
319,Christopher Benson 219,HR,Recruitment Specialist,24,168021,0.0,LOW,71.9,4,"Candidate Sourcing, LinkedIn Recruiter",Candidate Sourcing,Learn Candidate Sourcing: Mastering Candidate Sourcing
320,Aarav Sharma 220,Finance,Auditor,37,84396,0.0,LOW,84.3,3,"Excel, Internal Audit",Excel,Learn Excel: Mastering Excel
321,Judith Ware 221,HR,HR Manager,24,143336,0.0,LOW,81.5,3,"BambooHR, Performance Management",BambooHR,Learn BambooHR: Mastering BambooHR
322,Steven Barnett 222,IT,Engineer,46,66912,0.0023,LOW,70.1,3,"AWS, Cloud Infrastructure",AWS,Learn AWS: AWS Certified Solutions Architect & Cloud Engineering
323,Peter Mckee 223,Finance,Financial Analyst,24,91947,0.0,LOW,53.6,4,"Budgeting & Forecasting, Financial Modeling",Budgeting & Forecasting,Learn Budgeting & Forecasting: Mastering Budgeting & Forecasting
324,Christopher Benson 224,Finance,Auditor,21,79387,0.0,LOW,82.0,3,"ACL Analytics, Risk Assessment, SAP",ACL Analytics,Learn ACL Analytics: Mastering ACL Analytics
325,Avani Bhat 225,Sales,Sales Executive,27,51508,0.0002,LOW,74.0,3,"Client Relationship Management, Lead Generation",Client Relationship Management,Learn Client Relationship Management: Mastering Client Relationship Management
326,Brenda Bauer 226,Sales,Business Development,50,80592,0.4187,LOW,72.3,4,"Market Expansion, ZoomInfo",Market Expansion,Learn Market Expansion: Mastering Market Expansion
327,Pari Joshi 227,IT,Cybersecurity Specialist,29,144249,0.0439,LOW,66.4,2,"Network Security, Threat Modeling, Wireshark",Network Security,Learn Network Security: Mastering Network Security
328,Reyansh Reddy 228,Sales,Business Development,55,36919,0.991,HIGH,80.9,3,"Partnership Management, Salesforce",Partnership Management,Learn Partnership Management: Mastering Partnership Management
329,Aarav Sharma 229,IT,Developer,28,77595,0.0,LOW,76.2,4,"Database Design, Full-Stack Development",Database Design,Learn Database Design: Mastering Database Design
330,Navya Chopra 230,IT,Developer,44,175689,0.0,LOW,69.2,4,"Database Design, Full-Stack Development, Node.js",Database Design,Learn Database Design: Mastering Database Design
331,David Williams 231,HR,HR Executive,39,68298,0.0001,LOW,57.3,1,"Payroll Coordination, Workday",Payroll Coordination,Learn Payroll Coordination: Mastering Payroll Coordination
332,Aditya Kumar 232,Finance,Accountant,56,173001,0.0,LOW,84.8,3,"QuickBooks, Tax Compliance",QuickBooks,Learn QuickBooks: Mastering QuickBooks
333,Erin Massey 233,IT,Developer,47,49456,0.0002,LOW,79.3,3,"API Integration, Database Design, JavaScript / TypeScript",API Integration,Learn API Integration: Mastering API Integration
334,Megan Williams 234,HR,HR Manager,52,144599,0.0,LOW,75.1,3,"Employee Retention, HR Compliance, Workday",Employee Retention,Learn Employee Retention: Strategic HR Leadership & Talent Retention Strategies
335,Norman Lane 235,Marketing,Content Lead,34,121676,0.0,LOW,40.1,3,"Content Production, Creative Direction",Content Production,Learn Content Production: Mastering Content Production
336,Sara Snyder 236,IT,Cybersecurity Specialist,38,118721,0.0015,LOW,71.5,5,"Incident Response, Vulnerability Assessment",Incident Response,Learn Incident Response: Mastering Incident Response
337,Norman Lane 237,IT,Developer,48,72924,0.0195,LOW,69.1,3,"Database Design, Git Version Control",Database Design,Learn Database Design: Mastering Database Design
338,Devansh Banerjee 238,IT,Engineer,49,59240,0.1558,LOW,64.6,3,"AWS, DevOps",AWS,Learn AWS: AWS Certified Solutions Architect & Cloud Engineering
339,Rohan Pillai 239,Support,Support Engineer,36,122381,0.0566,LOW,81.1,3,"Jira, Technical Troubleshooting",Jira,Learn Jira: Mastering Jira
340,Peter Mckee 240,Sales,Sales Executive,55,44228,0.9955,HIGH,80.6,2,"B2B Sales, Lead Generation, Negotiation",B2B Sales,Learn B2B Sales: Mastering B2B Sales
341,Diya Patel 241,Finance,Financial Analyst,51,56686,0.0,LOW,77.2,3,"Budgeting & Forecasting, PowerBI",Budgeting & Forecasting,Learn Budgeting & Forecasting: Mastering Budgeting & Forecasting
342,Peggy Mann 242,Marketing,Marketing Executive,24,46920,0.0001,LOW,84.5,3,"Google Ads, Meta Ads Manager",Google Ads,Learn Google Ads: Mastering Google Ads
343,Jeffery Lopez 243,Sales,Business Development,57,42432,0.0234,LOW,59.7,4,Partnership Management,Partnership Management,Learn Partnership Management: Mastering Partnership Management
344,Peggy Mann 244,Finance,Accountant,37,145507,0.0,LOW,66.6,3,"General Ledger, QuickBooks, Tax Compliance",General Ledger,Learn General Ledger: Mastering General Ledger
345,Aditya Kumar 245,Sales,Account Manager,59,165509,0.0,LOW,72.9,3,"Client Relationship Management, Contract Renewal",Client Relationship Management,Learn Client Relationship Management: Mastering Client Relationship Management
346,Anna Dominguez 246,Marketing,Content Lead,46,106725,0.0001,LOW,64.5,3,"Creative Direction, Figma",Creative Direction,Learn Creative Direction: Mastering Creative Direction
347,Aditi Sen 247,Finance,Auditor,59,156764,0.0,LOW,80.7,3,"Financial Controls, SAP",Financial Controls,Learn Financial Controls: Mastering Financial Controls
348,Joel Fuller 248,IT,Engineer,24,94099,0.0489,LOW,65.7,2,"Backend Architecture, Linux",Backend Architecture,Learn Backend Architecture: Mastering Backend Architecture
349,Peter Mckee 249,IT,Data Analyst,50,147557,0.0002,LOW,87.6,4,"Data Cleaning, PowerBI, Statistical Analysis",Data Cleaning,Learn Data Cleaning: Mastering Data Cleaning
350,Peggy Mann 250,Support,Helpdesk,50,121760,0.0001,LOW,60.8,4,"Ticket Resolution, Zendesk",Ticket Resolution,Learn Ticket Resolution: Mastering Ticket Resolution
351,Peggy Mann 251,Sales,Business Development,42,53013,0.843,HIGH,97.6,2,"Partnership Management, ZoomInfo",Partnership Management,Learn Partnership Management: Mastering Partnership Management
352,Riya Mishra 252,Support,Helpdesk,31,56446,0.0,LOW,96.4,4,"Jira Service Desk, Zendesk",Jira Service Desk,Learn Jira Service Desk: Mastering Jira Service Desk
353,Clinton Scott 253,Support,Helpdesk,22,140209,0.0067,LOW,70.9,3,"Jira Service Desk, Ticket Resolution",Jira Service Desk,Learn Jira Service Desk: Mastering Jira Service Desk
354,Manish Badami 254,IT,Cybersecurity Specialist,32,137261,0.0,LOW,85.8,3,"Splunk, Threat Modeling",Splunk,Learn Splunk: Mastering Splunk
355,Devansh Banerjee 255,Sales,Sales Executive,50,130739,0.0,LOW,67.2,3,"B2B Sales, Client Relationship Management, Salesforce",B2B Sales,Learn B2B Sales: Mastering B2B Sales
356,Rita Walker 256,HR,HR Manager,56,35557,0.4644,MEDIUM,84.2,3,"Talent Acquisition, Workday",Talent Acquisition,Learn Talent Acquisition: Mastering Talent Acquisition
357,Meera Das 257,Finance,Financial Analyst,38,165878,0.0,LOW,69.9,1,"Financial Modeling, PowerBI, SQL",Financial Modeling,"Learn Financial Modeling: Financial Modeling, Valuation & Risk Management"
358,Aditi Sen 258,Finance,Financial Analyst,46,134143,0.001,LOW,56.6,3,"PowerBI, Tableau",PowerBI,Learn PowerBI: PowerBI & Tableau Executive Dashboards
359,Ayaan Saxena 259,Sales,Account Manager,27,59578,0.4833,MEDIUM,30.0,2,"Client Relationship Management, Gainsight, Zendesk",Client Relationship Management,Learn Client Relationship Management: Mastering Client Relationship Management
360,Navya Chopra 260,Support,Support Engineer,21,109779,0.889,HIGH,68.8,1,"Jira, Postman, Technical Troubleshooting",Jira,Learn Jira: Mastering Jira
361,Arjun Rao 261,IT,Cybersecurity Specialist,46,175668,0.0,LOW,75.3,3,"Splunk, Vulnerability Assessment, Wireshark",Splunk,Learn Splunk: Mastering Splunk
362,Ishaan Malhotra 262,Finance,Accountant,43,92500,0.0088,LOW,88.0,3,"General Ledger, Tax Compliance",General Ledger,Learn General Ledger: Mastering General Ledger
363,Kavya Menon 263,IT,Developer,46,107534,0.0001,LOW,72.4,3,"Full-Stack Development, PostgreSQL",Full-Stack Development,Learn Full-Stack Development: Mastering Full-Stack Development
364,Steven Barnett 264,Support,Helpdesk,26,45129,0.0009,LOW,84.0,3,"Jira Service Desk, Ticket Resolution",Jira Service Desk,Learn Jira Service Desk: Mastering Jira Service Desk
365,Vivaan Gupta 265,Finance,Accountant,26,46596,0.0,LOW,66.6,2,"SAP Financials, Tax Compliance",SAP Financials,Learn SAP Financials: Mastering SAP Financials
366,Manish Badami 266,Sales,Business Development,28,100355,0.0,LOW,68.0,3,"Partnership Management, ZoomInfo",Partnership Management,Learn Partnership Management: Mastering Partnership Management
367,Steven Barnett 267,IT,Developer,44,47974,0.0,LOW,84.6,4,"Database Design, PostgreSQL",Database Design,Learn Database Design: Mastering Database Design
368,Vihaan Verma 268,IT,Engineer,42,147004,0.0,LOW,42.4,3,"Backend Architecture, DevOps",Backend Architecture,Learn Backend Architecture: Mastering Backend Architecture
369,Rita Walker 269,Finance,Accountant,39,161794,0.0,LOW,72.2,4,"Financial Accounting, General Ledger, QuickBooks",Financial Accounting,Learn Financial Accounting: Mastering Financial Accounting
370,Erin Massey 270,IT,Tester,57,105202,0.0,LOW,67.2,3,"Bug Tracking, Jira, Test Automation",Bug Tracking,Learn Bug Tracking: Mastering Bug Tracking
