EmployeeID,Name,Gender,Age,Department,JobRole,EducationLevel,JoiningDate,Country,MonthlySalary,OvertimeHoursPerMonth,LeavesTaken,ProjectsHandled,TrainingHours,LastPromotionYear,YearsAtCompany,WorkLifeBalanceScore,PerformanceRating,AttritionRisk
317,Aditya Kumar 217,Female,21,Sales,Business Development,5,2018-12-10,Germany,106158,19,2,14,12,2023,6,2.45,3,No
318,Peggy Mann 218,Female,54,Marketing,Content Lead,4,2019-01-01,UK,131076,27,25,1,40,2021,5,5.86,3,No
319,Christopher Benson 219,Female,24,HR,Recruitment Specialist,2,2017-10-18,USA,168021,24,24,5,11,2025,7,1.68,4,No
320,Aarav Sharma 220,Female,37,Finance,Auditor,2,2018-06-06,Canada,84396,10,0,12,49,2024,6,2.26,3,No
321,Judith Ware 221,Female,24,HR,HR Manager,4,2012-09-10,USA,143336,18,7,8,56,2025,12,3.31,3,No
322,Steven Barnett 222,Male,46,IT,Engineer,4,2012-04-08,USA,66912,27,16,1,49,2020,12,5.6,3,No
323,Peter Mckee 223,Other,24,Finance,Financial Analyst,3,2017-04-03,France,91947,0,12,2,56,2023,7,2.15,4,No
324,Christopher Benson 224,Female,21,Finance,Auditor,3,2022-04-01,India,79387,4,13,7,53,2025,2,2.57,3,No
325,Avani Bhat 225,Female,27,Sales,Sales Executive,2,2012-09-11,UK,51508,9,4,8,65,2019,12,3.87,3,No
326,Brenda Bauer 226,Male,50,Sales,Business Development,4,2023-05-23,UK,80592,41,25,12,7,2025,1,3.81,4,No
327,Pari Joshi 227,Female,29,IT,Cybersecurity Specialist,3,2010-03-21,UK,144249,33,23,14,62,2020,14,2.51,2,No
328,Reyansh Reddy 228,Other,55,Sales,Business Development,3,2017-10-20,UK,36919,35,21,3,8,2023,7,2.37,3,No
329,Aarav Sharma 229,Female,28,IT,Developer,1,2015-07-05,Germany,77595,1,22,11,59,2019,9,3.65,4,No
330,Navya Chopra 230,Other,44,IT,Developer,4,2022-02-19,Germany,175689,17,26,12,62,2025,2,2.9,4,No
331,David Williams 231,Female,39,HR,HR Executive,3,2012-08-03,UK,68298,12,23,13,71,2021,12,3.49,1,No
332,Aditya Kumar 232,Male,56,Finance,Accountant,2,2017-07-05,Canada,173001,4,28,8,2,2025,7,3.03,3,No
333,Erin Massey 233,Male,47,IT,Developer,3,2021-07-10,Germany,49456,19,5,1,72,2024,3,3.55,3,No
334,Megan Williams 234,Other,52,HR,HR Manager,3,2018-09-23,Germany,144599,1,26,9,12,2023,6,3.65,3,No
335,Norman Lane 235,Male,34,Marketing,Content Lead,3,2021-06-28,Canada,121676,10,21,12,8,2023,3,1.25,3,No
336,Sara Snyder 236,Male,38,IT,Cybersecurity Specialist,3,2011-01-16,UK,118721,29,26,2,51,2019,13,2.74,5,No
337,Norman Lane 237,Male,48,IT,Developer,3,2014-04-08,USA,72924,31,5,14,61,2023,10,3.53,3,No
338,Devansh Banerjee 238,Male,49,IT,Engineer,4,2011-01-06,Germany,59240,31,20,13,7,2021,13,4.01,3,No
339,Rohan Pillai 239,Male,36,Support,Support Engineer,1,2013-02-13,USA,122381,37,7,2,44,2022,11,2.87,3,No
340,Peter Mckee 240,Female,55,Sales,Sales Executive,2,2013-09-08,USA,44228,27,12,4,52,2022,11,1.36,2,Yes
341,Diya Patel 241,Female,51,Finance,Financial Analyst,2,2013-09-09,Canada,56686,9,17,12,62,2019,11,4.45,3,No
342,Peggy Mann 242,Female,24,Marketing,Marketing Executive,3,2019-02-18,UK,46920,21,22,10,80,2025,5,4.06,3,No
343,Jeffery Lopez 243,Female,57,Sales,Business Development,3,2009-09-02,India,42432,16,30,3,56,2019,15,3.31,4,No
344,Peggy Mann 244,Male,37,Finance,Accountant,4,2022-04-18,USA,145507,21,3,4,53,2025,2,2.74,3,No
345,Aditya Kumar 245,Female,59,Sales,Account Manager,3,2016-01-12,UK,165509,18,16,6,18,2018,8,3.8,3,No
346,Anna Dominguez 246,Male,46,Marketing,Content Lead,3,2010-11-14,France,106725,16,28,7,66,2018,14,2.75,3,No
347,Aditi Sen 247,Male,59,Finance,Auditor,5,2016-10-23,India,156764,23,4,5,45,2023,8,4.08,3,No
348,Joel Fuller 248,Male,24,IT,Engineer,2,2017-12-27,India,94099,35,2,2,9,2019,7,5.0,2,No
349,Peter Mckee 249,Male,50,IT,Data Analyst,4,2018-05-19,India,147557,31,3,3,17,2023,6,2.71,4,No
350,Peggy Mann 250,Female,50,Support,Helpdesk,3,2023-08-21,UK,121760,35,22,10,11,2025,1,3.98,4,No
351,Peggy Mann 251,Other,42,Sales,Business Development,3,2016-01-09,Canada,53013,27,4,11,48,2022,8,2.54,2,No
352,Riya Mishra 252,Female,31,Support,Helpdesk,3,2023-05-03,Canada,56446,13,13,3,22,2025,1,4.23,4,No
353,Clinton Scott 253,Male,22,Support,Helpdesk,3,2016-06-08,France,140209,35,14,14,61,2019,8,2.95,3,No
354,Manish Badami 254,Female,32,IT,Cybersecurity Specialist,2,2013-02-27,Canada,137261,5,19,5,10,2020,11,4.65,3,No
355,Devansh Banerjee 255,Female,50,Sales,Sales Executive,3,2022-03-23,UK,130739,8,16,12,72,2024,2,2.92,3,No
356,Rita Walker 256,Male,56,HR,HR Manager,3,2016-02-27,India,35557,20,5,11,55,2019,8,2.3,3,No
357,Meera Das 257,Male,38,Finance,Financial Analyst,4,2014-11-28,UK,165878,11,26,12,54,2025,10,2.87,1,No
358,Aditi Sen 258,Female,46,Finance,Financial Analyst,3,2012-05-25,India,134143,29,9,5,24,2022,12,2.98,3,No
359,Ayaan Saxena 259,Male,27,Sales,Account Manager,4,2020-07-14,UK,59578,30,21,4,8,2022,4,3.44,2,No
360,Navya Chopra 260,Male,21,Support,Support Engineer,3,2017-03-02,Canada,109779,39,22,8,11,2019,7,2.87,1,Yes
361,Arjun Rao 261,Female,46,IT,Cybersecurity Specialist,3,2019-10-09,UK,175668,3,15,6,10,2023,5,3.45,3,No
362,Ishaan Malhotra 262,Male,43,Finance,Accountant,4,2016-09-25,Germany,92500,30,16,6,37,2024,8,3.46,3,No
363,Kavya Menon 263,Male,46,IT,Developer,3,2012-10-19,India,107534,26,13,1,27,2025,12,2.77,3,No
364,Steven Barnett 264,Male,26,Support,Helpdesk,5,2009-01-25,India,45129,24,19,6,7,2025,15,3.53,3,No
365,Vivaan Gupta 265,Male,26,Finance,Accountant,3,2018-07-18,France,46596,4,11,3,73,2024,6,2.61,2,No
366,Manish Badami 266,Male,28,Sales,Business Development,3,2010-06-27,Germany,100355,5,8,13,46,2020,14,5.2,3,No
367,Steven Barnett 267,Female,44,IT,Developer,1,2009-09-08,UK,47974,4,14,6,35,2021,15,3.5,4,No
368,Vihaan Verma 268,Female,42,IT,Engineer,3,2019-11-28,Canada,147004,26,11,10,49,2025,5,3.81,3,No
369,Rita Walker 269,Female,39,Finance,Accountant,2,2023-06-22,France,161794,7,13,13,8,2025,1,3.0,4,No
370,Erin Massey 270,Male,57,IT,Tester,3,2021-08-09,Germany,105202,8,25,11,59,2024,3,2.48,3,No
371,Peggy Mann 271,Female,38,Support,Support Engineer,2,2014-08-01,UK,109442,14,21,13,71,2023,10,4.04,4,No
372,Aditya Kumar 272,Female,51,Marketing,Content Lead,2,2015-02-22,Canada,90598,35,17,6,66,2019,9,3.53,3,No
373,Arjun Rao 273,Male,57,Sales,Business Development,2,2009-08-04,UK,168726,40,19,2,52,2017,15,0.59,2,Yes
374,Myra Nair 274,Female,50,Support,Support Engineer,2,2010-12-20,India,68758,6,5,1,81,2017,14,5.13,3,No
375,Vivaan Gupta 275,Male,53,IT,Data Analyst,2,2015-02-10,Germany,59204,31,3,11,16,2020,9,3.94,3,No
376,Meera Das 276,Female,30,Sales,Sales Executive,4,2019-01-10,Germany,162309,7,30,15,52,2023,5,2.82,3,No
377,Diya Patel 277,Male,57,IT,Engineer,4,2021-09-23,France,65552,14,25,3,27,2025,3,3.81,3,No
378,Avani Bhat 278,Female,32,Sales,Business Development,3,2018-09-13,Canada,176408,36,22,5,62,2023,6,3.62,1,No
379,Judith Ware 279,Female,50,Sales,Business Development,4,2019-02-26,USA,82037,18,11,15,14,2024,5,3.7,3,No
380,Diya Patel 280,Male,47,IT,Developer,2,2009-05-02,UK,182278,38,12,15,18,2024,15,2.33,4,No
381,Ayaan Saxena 281,Male,59,IT,Developer,4,2023-10-07,Canada,69831,5,18,4,69,2025,1,3.27,5,No
382,Myra Nair 282,Female,29,Finance,Accountant,2,2022-09-19,USA,78563,18,21,7,46,2025,2,3.5,3,No
383,Saanvi Iyer 283,Female,41,Finance,Financial Analyst,2,2012-01-20,Canada,53361,27,12,4,70,2021,12,4.43,1,No
384,Nicole Roberts 284,Female,32,Finance,Accountant,3,2019-04-11,UK,76335,16,30,8,47,2021,5,3.3,2,No
385,Christopher Benson 285,Female,49,Sales,Sales Executive,2,2010-06-05,UK,109469,41,11,7,72,2025,14,3.63,4,No
386,Manish Badami 286,Male,53,IT,Software Engineer,3,2015-12-21,France,60816,18,19,10,19,2023,9,2.29,4,No
387,Ishaan Malhotra 287,Male,35,Sales,Sales Executive,3,2012-09-27,Germany,181691,30,2,9,36,2021,12,3.27,4,No
388,Sara Khan 288,Female,22,Sales,Account Manager,4,2020-01-08,Germany,127479,10,27,1,74,2023,4,4.07,3,No
389,Taylor Morris 289,Female,59,Finance,Accountant,3,2015-08-27,Germany,61819,14,2,15,1,2021,9,2.52,4,No
390,Ayaan Saxena 290,Male,38,Support,Helpdesk,2,2021-08-12,France,177813,9,13,5,63,2024,3,2.81,4,No
391,David Williams 291,Female,23,IT,Tester,3,2023-03-10,Germany,157330,22,17,13,35,2025,1,2.24,3,No
392,Sara Snyder 292,Male,27,Marketing,Content Lead,2,2018-08-02,Canada,43798,2,26,4,4,2024,6,1.84,4,No
393,Vihaan Verma 293,Male,38,Sales,Business Development,3,2009-08-28,Germany,84695,2,18,6,63,2021,15,2.34,2,No
394,Ananya Singh 294,Female,58,HR,HR Manager,1,2014-08-14,Germany,164544,17,28,1,6,2019,10,3.76,3,No
395,Megan Williams 295,Female,57,IT,Software Engineer,3,2010-03-04,India,44415,24,27,6,69,2018,14,2.95,5,No
396,Aarav Sharma 296,Female,53,Sales,Business Development,3,2017-09-13,UK,177157,19,29,1,21,2020,7,2.34,2,No
397,Kabir Mehta 297,Male,51,IT,Cybersecurity Specialist,3,2020-09-26,France,181080,28,9,14,73,2022,4,5.38,3,No
398,Manish Badami 298,Male,31,HR,Recruitment Specialist,5,2014-09-16,France,122638,21,16,14,45,2019,10,2.5,3,No
399,Myra Nair 299,Male,24,Marketing,SEO Specialist,4,2019-10-22,Germany,53452,14,14,1,39,2021,5,3.82,4,No
400,Rohan Pillai 300,Other,38,Marketing,SEO Analyst,3,2020-01-08,India,174192,38,18,8,60,2024,4,3.53,3,No
401,Clinton Scott 301,Male,24,Support,Support Engineer,3,2021-09-24,USA,145205,9,8,2,45,2023,3,3.45,4,No
402,Vihaan Verma 302,Male,54,IT,Data Analyst,2,2023-01-28,UK,53170,20,3,10,83,2025,1,1.37,3,No
403,Norman Lane 303,Female,49,IT,Developer,3,2011-06-25,Germany,51259,28,14,13,27,2024,13,4.47,3,No
404,Meera Das 304,Female,44,Sales,Account Manager,2,2018-09-07,USA,57099,31,18,14,34,2025,6,3.52,1,No
405,David Williams 305,Female,42,IT,Data Analyst,2,2014-07-20,Canada,175721,9,15,6,0,2020,10,4.12,4,No
406,Vivaan Gupta 306,Male,22,HR,Employee Relations,5,2019-07-10,India,164394,12,7,14,28,2021,5,4.34,3,No
407,Jeffery Lopez 307,Female,26,IT,Data Analyst,3,2013-05-27,India,94258,22,16,6,8,2017,11,4.91,3,No
408,Vihaan Verma 308,Male,45,Support,Support Engineer,3,2023-10-05,UK,46805,22,20,6,8,2025,1,2.2,2,No
409,Myra Nair 309,Male,41,Sales,Sales Executive,2,2019-01-02,India,78147,30,0,8,21,2023,5,2.48,4,No
410,Vihaan Verma 310,Female,36,IT,Data Analyst,3,2018-09-02,France,109280,3,6,4,62,2021,6,2.62,3,No
411,Avani Bhat 311,Male,51,HR,Employee Relations,1,2014-10-27,USA,141777,2,20,3,65,2017,10,2.33,4,No
412,Taylor Morris 312,Female,34,Sales,Account Manager,1,2019-12-02,Germany,132841,20,30,6,79,2025,5,4.52,3,No
413,Jeffery Lopez 313,Male,59,Sales,Account Manager,1,2023-09-03,USA,159726,1,17,4,57,2025,1,2.2,2,No
414,Jasmine Gonzalez 314,Male,48,Marketing,Marketing Executive,3,2010-02-07,France,163359,3,11,2,69,2019,14,2.82,3,No
415,Nicole Roberts 315,Male,52,HR,HR Executive,3,2019-12-09,Canada,111215,0,15,6,54,2022,5,1.57,4,No
416,Devansh Banerjee 316,Female,48,Sales,Account Manager,1,2014-11-22,USA,147909,14,29,10,12,2024,10,3.93,4,No
417,Aditya Kumar 317,Female,29,Marketing,Marketing Executive,3,2023-12-16,Germany,130365,32,0,5,18,2025,1,3.07,3,No
418,Saanvi Iyer 318,Female,42,Sales,Sales Executive,2,2013-07-13,USA,45985,5,26,11,78,2024,11,4.08,5,No
419,Myra Nair 319,Female,52,Finance,Auditor,3,2021-03-11,India,47391,6,14,9,32,2025,3,3.9,3,No
420,Sara Khan 320,Other,25,Support,Helpdesk,5,2012-03-15,Canada,39861,18,6,11,73,2022,12,1.56,3,No
421,Kabir Mehta 321,Female,43,IT,Developer,3,2011-08-07,USA,69364,0,27,6,64,2020,13,3.38,3,No
422,Steven Barnett 322,Male,25,IT,Tester,4,2022-05-06,Canada,117399,38,16,14,59,2024,2,2.11,3,Yes
423,Avani Bhat 323,Male,52,Finance,Accountant,4,2011-09-19,Canada,77923,18,2,3,11,2020,13,3.34,3,No
424,Rita Walker 324,Female,30,Finance,Auditor,3,2023-12-03,UK,173991,25,10,11,42,2025,1,2.61,3,No
425,Kabir Mehta 325,Female,59,Sales,Business Development,3,2020-11-06,UK,120818,11,30,5,16,2023,4,5.03,3,No
426,Aditi Sen 326,Male,35,IT,Tester,4,2022-11-24,Germany,106160,21,5,15,67,2025,2,5.86,2,No
427,Cody Bright 327,Female,27,HR,HR Manager,3,2019-05-14,Germany,163165,12,30,10,28,2025,5,2.96,3,No
428,Connie Bailey 328,Male,49,Support,Support Engineer,2,2014-01-03,Germany,174248,27,5,8,54,2024,10,3.3,3,No
429,Vivaan Gupta 329,Female,23,Marketing,Marketing Executive,4,2023-08-04,Canada,68529,13,14,9,6,2025,1,0.91,3,No
430,Saanvi Iyer 330,Female,39,Finance,Auditor,3,2012-09-13,Canada,179013,21,6,8,43,2024,12,1.56,4,No
431,Megan Williams 331,Female,30,Finance,Accountant,2,2014-06-10,UK,36669,29,10,15,76,2022,10,3.59,2,No
432,Navya Chopra 332,Female,48,Sales,Sales Executive,3,2023-04-20,India,152373,19,29,3,4,2025,1,3.17,4,No
433,Devansh Banerjee 333,Male,49,Sales,Business Development,4,2013-10-21,Canada,79859,26,26,9,59,2022,11,3.62,4,No
434,Pari Joshi 334,Other,35,IT,Data Analyst,3,2014-07-14,UK,90786,37,16,3,5,2022,10,2.4,3,No
435,Reyansh Reddy 335,Female,55,Sales,Sales Executive,3,2020-12-23,USA,55323,41,22,8,6,2025,4,3.5,3,No
436,Diya Patel 336,Male,26,Finance,Auditor,4,2017-10-07,Germany,41021,40,17,10,45,2022,7,0.67,3,Yes
437,Rita Walker 337,Female,32,IT,Developer,3,2010-05-12,Germany,74807,33,21,9,56,2021,14,2.59,3,No
438,Kavya Menon 338,Female,58,IT,Tester,3,2010-09-02,France,163305,38,28,7,53,2017,14,3.67,3,No
439,Vihaan Verma 339,Male,33,Finance,Financial Analyst,3,2022-08-26,India,85355,40,23,4,45,2025,2,4.9,3,No
440,Rita Walker 340,Male,49,IT,Software Engineer,3,2022-08-19,UK,148415,36,28,10,9,2025,2,3.08,3,No
441,Erin Massey 341,Female,39,HR,HR Manager,3,2023-05-08,France,43711,0,20,15,3,2025,1,3.79,3,No
442,Aarav Sharma 342,Male,23,Sales,Business Development,3,2019-10-13,Germany,42904,14,25,9,66,2023,5,2.53,4,No
443,David Williams 343,Male,28,IT,Cybersecurity Specialist,3,2018-09-07,France,99033,31,18,3,24,2020,6,3.64,2,No
444,Taylor Morris 344,Female,28,HR,HR Executive,5,2011-04-20,USA,121478,7,26,15,77,2021,13,2.71,5,No
445,Diya Patel 345,Male,40,Finance,Financial Analyst,2,2018-03-11,France,155035,32,7,3,60,2024,6,5.15,2,No
446,Jeffery Lopez 346,Female,24,Sales,Account Manager,2,2022-08-22,USA,38093,17,23,2,37,2024,2,2.87,3,No
447,Christopher Benson 347,Male,41,IT,Developer,3,2012-10-06,Germany,59918,28,19,10,31,2023,12,3.03,3,No
448,Brenda Bauer 348,Male,23,HR,Recruitment Specialist,4,2012-10-10,Canada,175466,31,7,15,22,2025,12,3.97,2,No
449,Connie Bailey 349,Female,28,IT,Developer,2,2017-09-27,UK,159501,32,20,3,36,2024,7,3.7,4,No
450,Meera Das 350,Male,43,IT,Tester,2,2018-03-04,France,127510,4,28,1,2,2022,6,2.83,3,No
451,Brenda Bauer 351,Male,36,IT,Data Analyst,1,2016-03-03,India,128708,17,10,15,12,2025,8,3.61,2,No
452,Vihaan Verma 352,Male,33,IT,Developer,3,2018-01-14,USA,132819,9,20,4,33,2024,6,2.15,3,No
453,Vivaan Gupta 353,Female,23,Marketing,Marketing Executive,2,2015-10-06,India,179352,35,2,8,64,2023,9,3.43,3,No
454,Jeffery Lopez 354,Male,29,Finance,Auditor,3,2014-09-21,Germany,71303,32,30,5,75,2020,10,3.75,5,No
455,Ananya Singh 355,Female,34,Marketing,SEO Analyst,3,2022-12-12,India,62453,22,22,2,7,2024,2,2.78,3,No
456,Clinton Scott 356,Male,33,Finance,Accountant,4,2017-12-14,India,143886,39,26,3,82,2022,7,2.83,3,No
457,Clinton Scott 357,Male,27,Support,Helpdesk,3,2019-10-02,Germany,95695,4,13,1,8,2025,5,2.57,2,No
458,Aditya Kumar 358,Female,35,IT,Tester,2,2023-10-04,Canada,168412,33,26,2,27,2025,1,1.76,3,No
459,Connie Bailey 359,Female,27,HR,Employee Relations,3,2021-12-06,India,73057,23,8,1,77,2024,3,3.62,3,No
460,Steven Barnett 360,Male,58,IT,Software Engineer,5,2020-07-28,India,166669,16,24,2,17,2022,4,2.72,5,No
461,Steven Barnett 361,Male,54,IT,Engineer,3,2012-07-14,India,129655,30,0,3,41,2024,12,3.76,3,No
462,Aarav Sharma 362,Other,42,Sales,Sales Executive,5,2022-04-10,Germany,50025,6,0,1,40,2025,2,3.02,4,No
463,Kavya Menon 363,Female,44,Marketing,Content Strategist,4,2017-10-05,India,42145,16,25,11,69,2019,7,3.81,5,No
464,Devansh Banerjee 364,Male,57,IT,Developer,1,2023-04-12,Germany,136206,27,27,9,32,2025,1,1.49,3,No
465,Aditi Sen 365,Male,21,HR,Recruitment Specialist,3,2021-10-22,Canada,76723,37,11,10,76,2025,3,2.05,2,Yes
466,Peter Mckee 366,Male,30,Sales,Sales Executive,2,2012-11-14,Germany,108230,21,10,5,53,2023,12,2.36,2,No
467,Sara Khan 367,Male,36,IT,Developer,3,2015-07-02,India,170902,14,30,8,35,2017,9,4.4,3,No
468,Riya Mishra 368,Female,28,Sales,Sales Executive,2,2013-10-28,USA,143138,36,20,5,84,2020,11,3.6,3,No
469,Connie Bailey 369,Male,45,IT,Cybersecurity Specialist,2,2010-03-27,India,97040,14,0,8,55,2018,14,2.94,2,No
470,Joel Fuller 370,Male,32,IT,Developer,4,2022-08-23,France,143668,24,19,7,16,2025,2,2.72,3,No
471,Vihaan Verma 371,Female,45,Marketing,SEO Specialist,2,2019-12-17,France,90030,20,11,12,9,2021,5,3.8,3,No
472,Judith Ware 372,Female,37,IT,Cybersecurity Specialist,4,2020-04-21,USA,91815,37,16,4,43,2025,4,2.61,1,No
473,Troy Ford 373,Male,46,IT,Developer,1,2012-03-15,France,147789,1,14,15,1,2024,12,3.94,3,No
474,Arjun Rao 374,Female,34,Finance,Accountant,1,2021-04-26,India,92923,26,1,7,13,2024,3,2.99,2,No
475,David Williams 375,Female,56,HR,Employee Relations,4,2019-10-10,Germany,102904,31,17,6,40,2023,5,4.49,3,No
476,Judith Ware 376,Male,43,Marketing,Marketing Executive,3,2018-07-24,India,112088,20,15,3,1,2025,6,2.26,2,No
477,Jasmine Gonzalez 377,Female,26,Sales,Sales Executive,3,2023-12-09,France,40608,3,3,9,18,2025,1,3.07,4,No
478,Brenda Bauer 378,Female,25,Sales,Business Development,2,2022-02-20,France,80667,18,7,12,79,2024,2,2.28,2,No
479,Kabir Mehta 379,Male,45,Sales,Business Development,3,2023-01-03,Germany,90547,1,1,10,0,2025,1,4.83,4,No
480,Steven Barnett 380,Female,38,IT,Tester,3,2021-08-07,France,175934,25,13,15,1,2025,3,3.22,3,No
481,Christopher Benson 381,Male,33,Sales,Business Development,3,2016-08-15,Germany,163391,33,24,13,26,2021,8,2.19,3,No
482,Kavya Menon 382,Female,34,IT,Developer,3,2016-11-22,Canada,110948,13,14,9,1,2025,8,2.3,3,No
483,Vihaan Verma 383,Male,48,Finance,Auditor,5,2020-05-12,India,106880,14,27,14,50,2024,4,3.71,3,No
484,Joel Fuller 384,Female,38,Sales,Business Development,3,2018-12-26,Canada,92560,19,8,5,9,2021,6,1.38,2,No
485,Riya Mishra 385,Female,48,Finance,Financial Analyst,4,2012-09-21,France,150063,33,1,8,18,2025,12,3.02,4,No
486,Sara Snyder 386,Male,47,Finance,Financial Analyst,3,2015-09-15,Canada,129218,35,16,7,79,2025,9,2.35,4,No
487,Devansh Banerjee 387,Female,52,IT,Cybersecurity Specialist,3,2010-04-12,France,149462,18,25,9,12,2025,14,3.04,5,No
488,Joel Fuller 388,Male,29,Marketing,Content Strategist,1,2017-05-01,Canada,52997,8,30,7,47,2019,7,3.3,3,No
489,Sara Snyder 389,Male,52,IT,Software Engineer,3,2022-06-19,France,156266,6,9,4,55,2024,2,3.1,3,No
490,Erin Massey 390,Male,40,Finance,Auditor,4,2013-11-26,UK,38679,29,8,4,71,2021,11,2.93,3,Yes
491,Peggy Mann 391,Female,48,HR,HR Manager,2,2022-02-06,India,75308,12,30,11,55,2024,2,3.37,3,No
492,Erin Massey 392,Male,53,Sales,Account Manager,2,2021-01-14,USA,40695,26,1,8,49,2023,3,4.95,4,No
493,Peggy Mann 393,Male,24,IT,Software Engineer,2,2016-12-25,India,93499,34,23,6,44,2020,8,4.47,3,No
494,Kavya Menon 394,Female,54,Marketing,Content Lead,2,2014-05-07,Canada,58382,12,29,9,58,2018,10,2.86,4,No
495,Clinton Scott 395,Female,23,IT,Developer,4,2009-11-26,Germany,49235,14,18,14,38,2018,15,3.93,3,No
496,Aarav Sharma 396,Male,46,Finance,Accountant,4,2015-09-09,USA,168438,8,16,10,20,2021,9,3.88,3,No
497,Navya Chopra 397,Male,28,IT,Data Analyst,3,2011-07-15,France,147468,22,10,14,54,2022,13,2.82,5,No
498,Steven Barnett 398,Female,26,IT,Developer,1,2010-04-20,USA,41764,35,16,7,56,2024,14,3.17,4,No
499,Devansh Banerjee 399,Male,36,HR,Employee Relations,3,2021-07-24,Germany,148831,39,9,7,40,2023,3,3.74,3,No
500,Aditya Kumar 400,Male,44,IT,Engineer,3,2015-07-27,Germany,96836,2,17,4,69,2021,9,2.47,3,No
501,Ayaan Saxena 401,Female,59,IT,Cybersecurity Specialist,5,2012-10-04,India,66923,33,22,3,81,2023,12,2.96,3,Yes
502,Riya Mishra 402,Male,50,IT,Developer,3,2012-04-24,France,130711,18,27,8,48,2017,12,3.0,2,No
503,Sara Khan 403,Female,33,HR,Recruitment Specialist,2,2014-12-14,India,51292,27,5,7,43,2017,10,2.93,3,Yes
504,Aarav Sharma 404,Male,25,IT,Cybersecurity Specialist,3,2012-09-07,Canada,159913,22,15,4,34,2016,12,2.89,3,No
505,Ashley Marsh 405,Male,45,IT,Software Engineer,5,2016-12-14,Canada,167686,39,27,13,4,2020,8,3.64,3,No
506,Devansh Banerjee 406,Female,40,Sales,Account Manager,3,2019-03-12,UK,55939,6,26,4,70,2023,5,3.23,3,No
507,Ashley Marsh 407,Male,38,Sales,Account Manager,3,2013-10-16,India,53800,40,17,1,73,2018,11,3.84,3,Yes
508,Meera Das 408,Female,38,Sales,Account Manager,2,2014-01-15,Germany,91440,11,19,11,73,2025,10,5.72,3,No
509,Ananya Singh 409,Male,22,Sales,Account Manager,3,2021-05-06,UK,162521,13,17,7,50,2023,3,2.66,4,No
510,Jeffery Lopez 410,Female,30,Finance,Financial Analyst,4,2013-11-25,Germany,156327,14,0,1,56,2024,11,3.42,1,No
511,Troy Ford 411,Male,32,Finance,Financial Analyst,2,2017-05-17,UK,84648,2,27,10,57,2022,7,3.71,4,No
512,Aarav Sharma 412,Male,33,IT,Cybersecurity Specialist,3,2015-11-27,India,150192,14,2,10,35,2024,9,4.29,3,No
513,Peggy Mann 413,Male,31,Support,Helpdesk,2,2012-04-18,Canada,128498,23,14,4,9,2018,12,3.63,3,No
514,Ayaan Saxena 414,Female,39,Marketing,Content Lead,2,2018-04-14,Germany,64764,7,19,11,49,2025,6,2.11,4,No
515,Norman Lane 415,Male,55,Support,Support Engineer,1,2021-07-09,India,67470,4,9,14,36,2025,3,2.54,3,No
516,Rohan Pillai 416,Female,59,Sales,Account Manager,2,2019-12-03,India,92207,3,20,3,19,2024,5,3.35,2,No
517,Aditi Sen 417,Female,46,IT,Tester,3,2017-03-11,Canada,97157,13,4,11,12,2022,7,2.51,3,No
518,Megan Williams 418,Female,34,HR,HR Manager,1,2016-04-23,USA,169288,15,14,3,74,2018,8,1.72,3,No
519,Rita Walker 419,Male,44,Finance,Financial Analyst,2,2011-06-05,Canada,128778,19,22,12,18,2024,13,2.39,3,No
520,Myra Nair 420,Male,21,HR,Recruitment Specialist,4,2010-04-12,Germany,165016,23,13,1,55,2017,14,2.4,2,No
521,Kabir Mehta 421,Male,42,Finance,Accountant,3,2012-08-12,USA,159288,5,14,4,44,2024,12,2.19,2,No
522,Judith Ware 422,Male,43,Sales,Account Manager,3,2020-04-03,UK,145573,30,9,14,59,2024,4,5.73,3,No
523,Arjun Rao 423,Male,39,Finance,Accountant,3,2022-07-02,France,155730,5,23,1,67,2025,2,3.52,3,No
524,Norman Lane 424,Female,38,Finance,Financial Analyst,3,2014-04-24,Germany,183933,34,8,14,56,2024,10,3.32,3,No
525,Megan Williams 425,Male,32,Finance,Auditor,2,2022-04-26,France,99186,14,11,13,53,2024,2,4.12,3,No
526,Avani Bhat 426,Female,48,IT,Cybersecurity Specialist,4,2012-12-07,France,39960,28,6,13,36,2016,12,5.0,3,No
527,Vivaan Gupta 427,Male,48,IT,Data Analyst,2,2021-02-11,USA,53781,2,4,8,82,2023,3,3.59,2,No
528,Brenda Bauer 428,Male,53,IT,Engineer,3,2016-05-28,UK,66126,10,24,15,36,2024,8,4.22,3,No
529,Sara Khan 429,Male,39,Sales,Account Manager,2,2023-04-09,Canada,141034,2,23,15,13,2025,1,2.7,4,No
530,Joel Fuller 430,Male,48,IT,Cybersecurity Specialist,3,2010-07-25,USA,52883,27,9,1,43,2016,14,2.29,3,No
531,Aarav Sharma 431,Male,57,Sales,Account Manager,3,2017-11-13,UK,64782,9,24,12,82,2019,7,4.11,4,No
532,Ananya Singh 432,Female,46,IT,Developer,3,2018-10-07,Canada,91387,32,25,14,41,2020,6,4.09,4,No
